run_id,dataset,outer_seed,model_seed,method,track,evidence_source,macro_f1,auprc,far,fault_recall,early_recall,detection_delay,prediction_path,prediction_sha256,checkpoint_sha256
3w-outer31003-seed44-autotcl,3W,31003,44,AutoTCL,TRACK_A_MECHANISM_ADAPTATION,H1_3SEED_POSTHOC_REUSE,0.327772428732906,0.9212178441589053,0.9418654243627178,0.9995456110154906,0.9996442952065222,40.06666666666667,outputs\posthoc_recent_baselines\benchmark\3w\outer_31003\seed_44\AutoTCL\predictions.npz,9c5d2dfeb21198e0338abc80f5b8b4d9e12da6611282f6dbb099ab5c9d0bf189,d88e1885d0af59c54807dd91123fe1641f5f2ad1cfb3e12a66c2583e8fa032f8
3w-outer31003-seed45-autotcl,3W,31003,45,AutoTCL,TRACK_A_MECHANISM_ADAPTATION,H1_5SEED_EXTENSION_NEW,0.3812349322636756,0.819358447267514,0.464026770775237,0.7953459552495697,0.7938904144672254,104.08333333333333,outputs\posthoc_baseline_5seed_extension\benchmark\3w\outer_31003\seed_45\AutoTCL\predictions.npz,8eaf0e3aa2523a53479dfbf2e731dc2bcd67480bdd7c800dea216409e98a73a0,59f549cef829c7bcf99f6eb4f8ba4c765c50852c5add0ed20fc62c5083c5036d
3w-outer31003-seed46-autotcl,3W,31003,46,AutoTCL,TRACK_A_MECHANISM_ADAPTATION,H1_5SEED_EXTENSION_NEW,0.334394439796344,0.8334662247184318,0.58944916505364,0.6115111876075732,0.6017671414139977,89.83333333333333,outputs\posthoc_baseline_5seed_extension\benchmark\3w\outer_31003\seed_46\AutoTCL\predictions.npz,3031afadbb927f337e8af5d72a62b0cb97e5655db6cf4424f11cd418d12a59f2,705890f07b3cdb86d5c7a211f2ab55423314c19539ec6dfd326f82beeefa9417
3w-outer31001-seed42-dcbr,3W,31001,42,DCBR,TRACK_A_FROZEN_PAPER_FINAL_REFERENCE,FROZEN_PAPER_FINAL_5SEED_REUSE,0.4772089033748649,0.8231654039278098,0.4251844705293813,0.9450102565948105,0.9552077711818673,774.5238095238095,outputs\paper_final\3w\outer_31001\model_seed_42\DCBR\predictions.npz,cacd3d5b4d4d24a8d53cebe9fdf19717d322c3815e7f86fe182b67d07960e73f,b8b2c345320d6c2c89ab2cd7829f0e42f23584b62e01bdbcb2a1c89c086d668d
3w-outer31001-seed43-dcbr,3W,31001,43,DCBR,TRACK_A_FROZEN_PAPER_FINAL_REFERENCE,FROZEN_PAPER_FINAL_5SEED_REUSE,0.5559339796813871,0.82829007858745,0.06136213396223044,0.8655126498002663,0.870865777503662,603.8571428571429,outputs\paper_final\3w\outer_31001\model_seed_43\DCBR\predictions.npz,f122f79aa8c002f6b087010ef4230918031127260e47d483c07db7e30af2c9e9,f8dec00b889c34739e4f69f789bc96e66b32ebb7d6ea4cb1e5340bd587e65c59
3w-outer31001-seed44-dcbr,3W,31001,44,DCBR,TRACK_A_FROZEN_PAPER_FINAL_REFERENCE,FROZEN_PAPER_FINAL_5SEED_REUSE,0.3676653042064167,0.8066690177755635,0.40473638134033696,0.97466441141541,0.9734022049186647,573.3809523809524,outputs\paper_final\3w\outer_31001\model_seed_44\DCBR\predictions.npz,d28ad5223c13e55d10028532f749910e719a41927b296c9ddbd1479633ed037d,fc8154efe37da4b9d1aea54099bd9f79f0f3d12bd1c540304ecd431068b6f3b5
3w-outer31001-seed45-dcbr,3W,31001,45,DCBR,TRACK_A_FROZEN_PAPER_FINAL_REFERENCE,FROZEN_PAPER_FINAL_5SEED_REUSE,0.39051500983141013,0.7881036811377182,0.3792231691411624,0.8778205635728938,0.8827384164675044,705.952380952381,outputs\paper_final\3w\outer_31001\model_seed_45\DCBR\predictions.npz,a9d6efe5d8641a1d8f03a5730d31b346e28280bf084a3a7ff2e47b32fdcfbffa,58ab2041fda56e906bb67c17e999c01fc828ad26085e72a45c7c8367b4a5b6d2
3w-outer31001-seed46-dcbr,3W,31001,46,DCBR,TRACK_A_FROZEN_PAPER_FINAL_REFERENCE,FROZEN_PAPER_FINAL_5SEED_REUSE,0.2755936494849133,0.7744599747842771,0.46351682121098425,0.8488501817396624,0.8635802945031223,93.38095238095238,outputs\paper_final\3w\outer_31001\model_seed_46\DCBR\predictions.npz,663f922fb3d2347dd2b9437d9909a97bbbf979e26e4de03f80f4c3cf60a80404,fca72ba7275d0f7e7c4506c6bd9e3f59b3ae0c06cdf628c9b69e45ef5120ba90
3w-outer31002-seed42-dcbr,3W,31002,42,DCBR,TRACK_A_FROZEN_PAPER_FINAL_REFERENCE,FROZEN_PAPER_FINAL_5SEED_REUSE,0.16743904098012374,0.6692474751629611,0.9831282534116857,0.7896055684454757,0.7669853016754035,5068.3,outputs\paper_final\3w\outer_31002\model_seed_42\DCBR\predictions.npz,137aeb7411ccbfb6affffe49d5604e88de49d396b9e70f1f6160a0f380ec065e,5ce765669dc83aa2061a6b2b52370d3458b70941ab55e3f773082ba4c033a4d4
3w-outer31002-seed43-dcbr,3W,31002,43,DCBR,TRACK_A_FROZEN_PAPER_FINAL_REFERENCE,FROZEN_PAPER_FINAL_5SEED_REUSE,0.09769436595699868,0.6364815236100348,0.8951657413720334,0.6844547563805105,0.6997635933806147,19.0,outputs\paper_final\3w\outer_31002\model_seed_43\DCBR\predictions.npz,e7eae6c0892767fa831c8df304add2558075885a04de53dda30fc8dc30ff48bb,ef3fb80788879ea2c8d33f2d4905d04029ffc207e6157b8bf86867d32ab655c8
