run_id,dataset,outer_seed,model_seed,method,group_id,fault_id,windows,macro_f1,auprc,far,fault_recall,early_recall,detection_delay
3w-outer31003-seed43-scaling,3W,31003,43,SCALING,WELL-00014,,3723,0.22756985049983508,0.4297754403506016,0.342985842985843,0.013831258644536652,0.009263547938860583,17.0
3w-outer31003-seed43-scaling,3W,31003,43,SCALING,WELL-00019,,34543,0.2122436406138747,0.8993090623900369,0.9995866060355518,0.9239130434782609,0.9202110121991428,19.0
3w-outer31003-seed43-scaling,3W,31003,43,SCALING,WELL-00020,,120,0.0,0.9484126984126984,1.0,1.0,1.0,21.0
3w-outer31003-seed43-scaling,3W,31003,43,SCALING,WELL-00026,,40144,0.41167160066828856,0.8581162529245272,1.0,1.0,1.0,11.666666666666666
3w-outer31003-seed43-scaling,3W,31003,43,SCALING,WELL-00027,,21151,0.24957236590160586,0.9999957834366372,1.0,1.0,1.0,9.0
3w-outer31003-seed43-uniform_diffusion,3W,31003,43,UNIFORM_DIFFUSION,WELL-00004,,2672,1.0,0.0,0.0,nan,,
3w-outer31003-seed43-uniform_diffusion,3W,31003,43,UNIFORM_DIFFUSION,WELL-00012,,434,0.8778153153153153,0.9745542643671871,0.0,0.6629213483146067,0.618421052631579,268.0
3w-outer31003-seed43-uniform_diffusion,3W,31003,43,UNIFORM_DIFFUSION,WELL-00013,,319,0.9830975467599216,1.0,0.0,0.975609756097561,0.9725274725274725,187.0
3w-outer31003-seed43-uniform_diffusion,3W,31003,43,UNIFORM_DIFFUSION,WELL-00014,,3723,0.14903386032618052,0.41784197977057685,0.342985842985843,0.009681881051175657,0.009263547938860583,17.0
3w-outer31003-seed43-uniform_diffusion,3W,31003,43,UNIFORM_DIFFUSION,WELL-00019,,34543,0.3013868087620474,0.8961943645393178,0.74725093013642,0.912776193870278,0.9087183834958316,19.0
3w-outer31003-seed43-uniform_diffusion,3W,31003,43,UNIFORM_DIFFUSION,WELL-00020,,120,0.0,0.9484126984126984,1.0,1.0,1.0,21.0
3w-outer31003-seed43-uniform_diffusion,3W,31003,43,UNIFORM_DIFFUSION,WELL-00026,,40144,0.41167160066828856,0.8427015942237261,1.0,1.0,1.0,11.666666666666666
3w-outer31003-seed43-uniform_diffusion,3W,31003,43,UNIFORM_DIFFUSION,WELL-00027,,21151,0.3327631545354745,0.9999994030204706,1.0,1.0,1.0,9.0
3w-outer31003-seed44-dcbr,3W,31003,44,DCBR,WELL-00004,,2672,0.0,0.0,1.0,nan,,
3w-outer31003-seed44-dcbr,3W,31003,44,DCBR,WELL-00012,,434,0.6013660119620384,0.9385479672815337,0.0,0.8651685393258427,0.8421052631578947,220.0
3w-outer31003-seed44-dcbr,3W,31003,44,DCBR,WELL-00013,,319,0.9830975467599216,1.0,0.0,0.975609756097561,0.9725274725274725,187.0
3w-outer31003-seed44-dcbr,3W,31003,44,DCBR,WELL-00014,,3723,0.3681262729124236,0.4764552541801676,1.0,1.0,1.0,8.333333333333334
3w-outer31003-seed44-dcbr,3W,31003,44,DCBR,WELL-00019,,34543,0.29810348400704095,0.8616927002464823,0.7343530384456387,0.8595866001425517,0.8623710611841175,19.0
3w-outer31003-seed44-dcbr,3W,31003,44,DCBR,WELL-00020,,120,0.0,1.0,1.0,1.0,1.0,21.0
3w-outer31003-seed44-dcbr,3W,31003,44,DCBR,WELL-00026,,40144,0.054105123471036236,0.7621897829453577,0.6888169902107184,0.328622285510858,0.33071797076526227,8.0
3w-outer31003-seed44-dcbr,3W,31003,44,DCBR,WELL-00027,,21151,0.24957236590160586,0.9999986175242764,1.0,1.0,1.0,9.0
3w-outer31003-seed44-final_qdiffcl,3W,31003,44,FINAL_QDIFFCL,WELL-00004,,2672,1.0,0.0,0.0,nan,,
3w-outer31003-seed44-final_qdiffcl,3W,31003,44,FINAL_QDIFFCL,WELL-00012,,434,0.6215751532047109,0.9506704580271297,0.0,0.20224719101123595,0.18421052631578946,508.0
3w-outer31003-seed44-final_qdiffcl,3W,31003,44,FINAL_QDIFFCL,WELL-00013,,319,0.9830975467599216,0.9997302461503877,0.0,0.975609756097561,0.9725274725274725,187.0
3w-outer31003-seed44-final_qdiffcl,3W,31003,44,FINAL_QDIFFCL,WELL-00014,,3723,0.29448550312677657,0.41160835738909235,0.0,0.0,0.0,
3w-outer31003-seed44-final_qdiffcl,3W,31003,44,FINAL_QDIFFCL,WELL-00019,,34543,0.21464806530640293,0.8615122525492861,0.9905746176105829,0.8747772630078403,0.8843200979699496,19.0
3w-outer31003-seed44-final_qdiffcl,3W,31003,44,FINAL_QDIFFCL,WELL-00020,,120,0.0,1.0,1.0,1.0,1.0,21.0
3w-outer31003-seed44-final_qdiffcl,3W,31003,44,FINAL_QDIFFCL,WELL-00026,,40144,0.014445517463383229,0.881615559727968,0.9702173552347768,0.9995372018511925,0.9995342505015764,11.666666666666666
3w-outer31003-seed44-final_qdiffcl,3W,31003,44,FINAL_QDIFFCL,WELL-00027,,21151,0.49874951239204585,0.9999995474273934,0.0045662100456621,0.9998470792129677,0.9998397179035102,105.0
3w-outer31003-seed44-frera,3W,31003,44,FRERA,WELL-00004,,2672,1.0,0.0,0.0,nan,,
3w-outer31003-seed44-frera,3W,31003,44,FRERA,WELL-00012,,434,0.36170212765957444,0.9431206068036098,0.0,0.8314606741573034,0.8026315789473685,268.0
3w-outer31003-seed44-frera,3W,31003,44,FRERA,WELL-00013,,319,0.9830975467599216,1.0,0.0,0.975609756097561,0.9725274725274725,187.0
3w-outer31003-seed44-frera,3W,31003,44,FRERA,WELL-00014,,3723,0.3681262729124236,0.39185572120288475,1.0,1.0,1.0,8.333333333333334
3w-outer31003-seed44-frera,3W,31003,44,FRERA,WELL-00019,,34543,0.21166686754248523,0.8557312759177245,1.0,0.9999109052031362,0.9999057981253827,19.0
3w-outer31003-seed44-frera,3W,31003,44,FRERA,WELL-00020,,120,0.0,1.0,1.0,1.0,1.0,21.0
3w-outer31003-seed44-frera,3W,31003,44,FRERA,WELL-00026,,40144,0.24614675020179114,0.7678979789561118,1.0,1.0,1.0,11.666666666666666
3w-outer31003-seed44-frera,3W,31003,44,FRERA,WELL-00027,,21151,0.2495659722222222,0.9999934621459454,1.0,1.0,1.0,9.0
3w-outer31003-seed44-jitter,3W,31003,44,JITTER,WELL-00004,,2672,1.0,0.0,0.0,nan,,
3w-outer31003-seed44-jitter,3W,31003,44,JITTER,WELL-00012,,434,0.44850177755205695,0.9385479672815337,0.0,0.7078651685393258,0.6578947368421053,428.0
3w-outer31003-seed44-jitter,3W,31003,44,JITTER,WELL-00013,,319,0.9864532019704433,0.9986758717285862,0.0,0.9804878048780488,0.978021978021978,155.0
3w-outer31003-seed44-jitter,3W,31003,44,JITTER,WELL-00014,,3723,0.29448550312677657,0.41239395433722703,0.0,0.0,0.0,
3w-outer31003-seed44-jitter,3W,31003,44,JITTER,WELL-00019,,34543,0.2124400139796216,0.8678300966082165,0.9958660603555188,0.8824394155381325,0.8891243935754322,19.0
3w-outer31003-seed44-jitter,3W,31003,44,JITTER,WELL-00020,,120,0.0,1.0,1.0,1.0,1.0,21.0
3w-outer31003-seed44-jitter,3W,31003,44,JITTER,WELL-00026,,40144,0.0,0.7985988538176932,1.0,1.0,1.0,11.666666666666666
3w-outer31003-seed44-jitter,3W,31003,44,JITTER,WELL-00027,,21151,0.2495659722222222,0.9999995294088343,1.0,1.0,1.0,9.0
3w-outer31003-seed44-jitter_scaling,3W,31003,44,JITTER_SCALING,WELL-00004,,2672,0.0,0.0,1.0,nan,,
3w-outer31003-seed44-jitter_scaling,3W,31003,44,JITTER_SCALING,WELL-00012,,434,0.7459677419354839,0.9385479672815338,0.0,0.39325842696629215,0.39473684210526316,236.0
3w-outer31003-seed44-jitter_scaling,3W,31003,44,JITTER_SCALING,WELL-00013,,319,0.9830975467599216,1.0,0.0,0.975609756097561,0.9725274725274725,187.0
3w-outer31003-seed44-jitter_scaling,3W,31003,44,JITTER_SCALING,WELL-00014,,3723,0.3681262729124236,0.4675695662026714,1.0,1.0,1.0,8.333333333333334
3w-outer31003-seed44-jitter_scaling,3W,31003,44,JITTER_SCALING,WELL-00019,,34543,0.29820072365083333,0.8645737613522637,0.7346010748243076,0.8598093371347113,0.8624652630587348,27.0
3w-outer31003-seed44-jitter_scaling,3W,31003,44,JITTER_SCALING,WELL-00020,,120,0.0,1.0,1.0,1.0,1.0,21.0
3w-outer31003-seed44-jitter_scaling,3W,31003,44,JITTER_SCALING,WELL-00026,,40144,0.018645948945615984,0.7541184981209335,0.9442508710801394,0.8115343538625845,0.8167096589280596,8.0
3w-outer31003-seed44-jitter_scaling,3W,31003,44,JITTER_SCALING,WELL-00027,,21151,0.2495659722222222,0.9999993317853131,1.0,1.0,1.0,9.0
3w-outer31003-seed44-no_aug,3W,31003,44,NO_AUG,WELL-00004,,2672,1.0,0.0,0.0,nan,,
3w-outer31003-seed44-no_aug,3W,31003,44,NO_AUG,WELL-00012,,434,0.6380316930775647,0.9385479672815336,0.0,0.2247191011235955,0.21052631578947367,444.0
3w-outer31003-seed44-no_aug,3W,31003,44,NO_AUG,WELL-00013,,319,0.9830975467599216,0.9988891464501221,0.0,0.975609756097561,0.9725274725274725,187.0
3w-outer31003-seed44-no_aug,3W,31003,44,NO_AUG,WELL-00014,,3723,0.29448550312677657,0.4087850468748975,0.0,0.0,0.0,
3w-outer31003-seed44-no_aug,3W,31003,44,NO_AUG,WELL-00019,,34543,0.21230100436017652,0.8602514195052495,0.9974369574204217,0.8835085531004989,0.8935047807451368,19.0
3w-outer31003-seed44-no_aug,3W,31003,44,NO_AUG,WELL-00020,,120,0.0,1.0,1.0,1.0,1.0,21.0
3w-outer31003-seed44-no_aug,3W,31003,44,NO_AUG,WELL-00026,,40144,0.0,0.8021064211790084,1.0,1.0,1.0,11.666666666666666
3w-outer31003-seed44-no_aug,3W,31003,44,NO_AUG,WELL-00027,,21151,0.2495659722222222,0.9999995371270058,1.0,1.0,1.0,9.0
3w-outer31003-seed44-scaling,3W,31003,44,SCALING,WELL-00004,,2672,0.0,0.0,1.0,nan,,
3w-outer31003-seed44-scaling,3W,31003,44,SCALING,WELL-00012,,434,0.5448070448070448,0.9385479672815338,0.0,0.8651685393258427,0.8421052631578947,220.0
3w-outer31003-seed44-scaling,3W,31003,44,SCALING,WELL-00013,,319,0.9830975467599216,1.0,0.0,0.975609756097561,0.9725274725274725,187.0
3w-outer31003-seed44-scaling,3W,31003,44,SCALING,WELL-00014,,3723,0.3681262729124236,0.4715612357201945,1.0,1.0,1.0,8.333333333333334
3w-outer31003-seed44-scaling,3W,31003,44,SCALING,WELL-00019,,34543,0.2978045844076195,0.8660293573508615,0.7345183960314179,0.8572255880256593,0.8605812255663887,19.0
3w-outer31003-seed44-scaling,3W,31003,44,SCALING,WELL-00020,,120,0.0,1.0,1.0,1.0,1.0,21.0
3w-outer31003-seed44-scaling,3W,31003,44,SCALING,WELL-00026,,40144,0.06393089760433847,0.7609492559789632,0.6205408992865439,0.3184407262370951,0.32047148179994267,8.0
3w-outer31003-seed44-scaling,3W,31003,44,SCALING,WELL-00027,,21151,0.24957236590160586,0.9999985775593124,1.0,1.0,1.0,9.0
3w-outer31003-seed44-uniform_diffusion,3W,31003,44,UNIFORM_DIFFUSION,WELL-00004,,2672,1.0,0.0,0.0,nan,,
3w-outer31003-seed44-uniform_diffusion,3W,31003,44,UNIFORM_DIFFUSION,WELL-00012,,434,0.45858308358308353,0.9400637477940407,0.0,0.7191011235955056,0.6710526315789473,396.0
3w-outer31003-seed44-uniform_diffusion,3W,31003,44,UNIFORM_DIFFUSION,WELL-00013,,319,0.9830975467599216,0.9990604006536343,0.0,0.975609756097561,0.9725274725274725,187.0
3w-outer31003-seed44-uniform_diffusion,3W,31003,44,UNIFORM_DIFFUSION,WELL-00014,,3723,0.19639810426540283,0.41202411677037354,0.0,0.0009220839096357768,0.0,913.0
3w-outer31003-seed44-uniform_diffusion,3W,31003,44,UNIFORM_DIFFUSION,WELL-00019,,34543,0.2139952576911366,0.8669558779862695,0.992310872261265,0.9019066286528866,0.9118741462955113,19.0
3w-outer31003-seed44-uniform_diffusion,3W,31003,44,UNIFORM_DIFFUSION,WELL-00020,,120,0.0,1.0,1.0,1.0,1.0,21.0
3w-outer31003-seed44-uniform_diffusion,3W,31003,44,UNIFORM_DIFFUSION,WELL-00026,,40144,0.0,0.7542333320632553,1.0,1.0,1.0,11.666666666666666
3w-outer31003-seed44-uniform_diffusion,3W,31003,44,UNIFORM_DIFFUSION,WELL-00027,,21151,0.6657621239274465,0.9999995474273934,0.0,0.9998470792129677,0.9998397179035102,105.0
3w-outer31003-seed45-dcbr,3W,31003,45,DCBR,WELL-00004,,2672,1.0,0.0,0.0,nan,,
3w-outer31003-seed45-dcbr,3W,31003,45,DCBR,WELL-00012,,434,0.5958014498590415,0.9765459659021323,0.0,0.16853932584269662,0.15789473684210525,572.0
3w-outer31003-seed45-dcbr,3W,31003,45,DCBR,WELL-00013,,319,0.9797537446052298,1.0,0.0,0.9707317073170731,0.967032967032967,219.0
3w-outer31003-seed45-dcbr,3W,31003,45,DCBR,WELL-00014,,3723,0.22756985049983508,0.39501324104874647,0.342985842985843,0.013831258644536652,0.009263547938860583,17.0
3w-outer31003-seed45-dcbr,3W,31003,45,DCBR,WELL-00019,,34543,0.3216091973552851,0.8274761760191229,0.6105828854898718,0.8309426229508197,0.8381140784701615,19.0
3w-outer31003-seed45-dcbr,3W,31003,45,DCBR,WELL-00020,,120,0.0,0.9305555555555556,1.0,1.0,1.0,21.0
3w-outer31003-seed45-dcbr,3W,31003,45,DCBR,WELL-00026,,40144,0.2576463861678941,0.5577810059924196,0.9084121453459433,0.8536489854040584,0.8590928632846088,11.666666666666666
3w-outer31003-seed45-dcbr,3W,31003,45,DCBR,WELL-00027,,21151,0.6658706661354966,0.9999881208992089,0.0,0.9998980528086451,0.9998931452690067,73.0
3w-outer31003-seed45-final_qdiffcl,3W,31003,45,FINAL_QDIFFCL,WELL-00004,,2672,1.0,0.0,0.0,nan,,
3w-outer31003-seed45-final_qdiffcl,3W,31003,45,FINAL_QDIFFCL,WELL-00012,,434,0.613133264002377,0.9739345773120787,0.0,0.19101123595505617,0.17105263157894737,540.0
3w-outer31003-seed45-final_qdiffcl,3W,31003,45,FINAL_QDIFFCL,WELL-00013,,319,0.9830975467599216,1.0,0.0,0.975609756097561,0.9725274725274725,187.0
3w-outer31003-seed45-final_qdiffcl,3W,31003,45,FINAL_QDIFFCL,WELL-00014,,3723,0.223888241483045,0.3940832337136554,0.342985842985843,0.009681881051175657,0.009263547938860583,17.0
3w-outer31003-seed45-final_qdiffcl,3W,31003,45,FINAL_QDIFFCL,WELL-00019,,34543,0.2906367994119401,0.8329101573676227,0.7116990491938817,0.8337045616535994,0.8414582450190758,19.0
3w-outer31003-seed45-final_qdiffcl,3W,31003,45,FINAL_QDIFFCL,WELL-00020,,120,0.0,0.9305555555555556,1.0,1.0,1.0,21.0
3w-outer31003-seed45-final_qdiffcl,3W,31003,45,FINAL_QDIFFCL,WELL-00026,,40144,0.24184415063324727,0.5596604897865329,1.0,0.9812388750444998,0.9874605904270565,11.666666666666666
3w-outer31003-seed45-final_qdiffcl,3W,31003,45,FINAL_QDIFFCL,WELL-00027,,21151,0.4952620210740196,0.999999722742127,0.033268101761252444,0.9999490264043226,0.9999465726345034,9.0
3w-outer31003-seed45-frera,3W,31003,45,FRERA,WELL-00004,,2672,1.0,0.0,0.0,nan,,
3w-outer31003-seed45-frera,3W,31003,45,FRERA,WELL-00012,,434,0.6539445654373,0.9686008911589007,0.0,0.24719101123595505,0.23684210526315788,412.0
3w-outer31003-seed45-frera,3W,31003,45,FRERA,WELL-00013,,319,0.9830975467599216,0.9998600606215121,0.0,0.975609756097561,0.9725274725274725,187.0
3w-outer31003-seed45-frera,3W,31003,45,FRERA,WELL-00014,,3723,0.22756985049983508,0.39151298437384513,0.342985842985843,0.013831258644536652,0.009263547938860583,17.0
3w-outer31003-seed45-frera,3W,31003,45,FRERA,WELL-00019,,34543,0.2977175006088356,0.9203203274032913,0.7242662257131046,0.8270224518888097,0.8338278931750742,19.0
3w-outer31003-seed45-frera,3W,31003,45,FRERA,WELL-00020,,120,0.0,1.0,1.0,1.0,1.0,21.0
3w-outer31003-seed45-frera,3W,31003,45,FRERA,WELL-00026,,40144,0.06511485109827235,0.5584730361424195,0.6129085780653725,0.3197223211107156,0.32176124964173114,87275.66666666667
3w-outer31003-seed45-frera,3W,31003,45,FRERA,WELL-00027,,21151,0.24957236590160586,0.9999996530423575,1.0,1.0,1.0,9.0
3w-outer31003-seed45-jitter,3W,31003,45,JITTER,WELL-00004,,2672,1.0,0.0,0.0,nan,,
3w-outer31003-seed45-jitter,3W,31003,45,JITTER,WELL-00012,,434,0.42031425364758696,0.9715695648276844,0.0,0.2247191011235955,0.21052631578947367,492.0
3w-outer31003-seed45-jitter,3W,31003,45,JITTER,WELL-00013,,319,0.9797537446052298,1.0,0.0,0.9707317073170731,0.967032967032967,219.0
3w-outer31003-seed45-jitter,3W,31003,45,JITTER,WELL-00014,,3723,0.22756985049983508,0.3934620120081465,0.342985842985843,0.013831258644536652,0.009263547938860583,17.0
3w-outer31003-seed45-jitter,3W,31003,45,JITTER,WELL-00019,,34543,0.32912358563724325,0.8182280254074508,0.49499793303017775,0.7958392729864576,0.8018463567424992,67.0
3w-outer31003-seed45-jitter,3W,31003,45,JITTER,WELL-00020,,120,0.0,0.9305555555555556,1.0,1.0,1.0,21.0
3w-outer31003-seed45-jitter,3W,31003,45,JITTER,WELL-00026,,40144,0.24571798670026868,0.5568902479433462,1.0,0.9981132075471698,0.9981011751218114,11.666666666666666
3w-outer31003-seed45-jitter,3W,31003,45,JITTER,WELL-00027,,21151,0.6658706661354966,0.9999996788345854,0.0,0.9998980528086451,0.9998931452690067,73.0
3w-outer31003-seed45-jitter_scaling,3W,31003,45,JITTER_SCALING,WELL-00004,,2672,1.0,0.0,0.0,nan,,
3w-outer31003-seed45-jitter_scaling,3W,31003,45,JITTER_SCALING,WELL-00012,,434,0.5958014498590415,0.9658239320393641,0.0,0.16853932584269662,0.15789473684210525,572.0
3w-outer31003-seed45-jitter_scaling,3W,31003,45,JITTER_SCALING,WELL-00013,,319,0.9797537446052298,1.0,0.0,0.9707317073170731,0.967032967032967,219.0
3w-outer31003-seed45-jitter_scaling,3W,31003,45,JITTER_SCALING,WELL-00014,,3723,0.2234779365424014,0.39889932663661787,0.342985842985843,0.009220839096357769,0.008800370541917554,17.0
3w-outer31003-seed45-jitter_scaling,3W,31003,45,JITTER_SCALING,WELL-00019,,34543,0.34162057496000275,0.8225127264802905,0.4912773873501447,0.8304080541696365,0.8381140784701615,19.0
3w-outer31003-seed45-jitter_scaling,3W,31003,45,JITTER_SCALING,WELL-00020,,120,0.0,0.9305555555555556,1.0,1.0,1.0,21.0
3w-outer31003-seed45-jitter_scaling,3W,31003,45,JITTER_SCALING,WELL-00026,,40144,0.6110320276646576,0.5568608445240256,0.4449975111996018,0.6908508365966536,0.6888793350530238,43.666666666666664
3w-outer31003-seed45-jitter_scaling,3W,31003,45,JITTER_SCALING,WELL-00027,,21151,0.6658706661354966,0.9999812173828552,0.0,0.9998980528086451,0.9998931452690067,73.0
3w-outer31003-seed45-no_aug,3W,31003,45,NO_AUG,WELL-00004,,2672,1.0,0.0,0.0,nan,,
3w-outer31003-seed45-no_aug,3W,31003,45,NO_AUG,WELL-00012,,434,0.4215167548500882,0.9723945877274396,0.0,0.25842696629213485,0.25,492.0
3w-outer31003-seed45-no_aug,3W,31003,45,NO_AUG,WELL-00013,,319,0.9797537446052298,1.0,0.0,0.9707317073170731,0.967032967032967,219.0
3w-outer31003-seed45-no_aug,3W,31003,45,NO_AUG,WELL-00014,,3723,0.223888241483045,0.3932169916970873,0.342985842985843,0.009681881051175657,0.009263547938860583,17.0
3w-outer31003-seed45-no_aug,3W,31003,45,NO_AUG,WELL-00019,,34543,0.3039056696399626,0.8214101640952706,0.6643241008681273,0.8342836778332146,0.8416466487683105,19.0
3w-outer31003-seed45-no_aug,3W,31003,45,NO_AUG,WELL-00020,,120,0.0,0.8972222222222223,1.0,1.0,1.0,21.0
3w-outer31003-seed45-no_aug,3W,31003,45,NO_AUG,WELL-00026,,40144,0.2382509381628324,0.5651286325019546,1.0,0.9658597365610537,0.9720192032100888,11.666666666666666
3w-outer31003-seed45-no_aug,3W,31003,45,NO_AUG,WELL-00027,,21151,0.6658706661354966,0.9999996788345853,0.0,0.9998980528086451,0.9998931452690067,73.0
3w-outer31003-seed45-scaling,3W,31003,45,SCALING,WELL-00004,,2672,1.0,0.0,0.0,nan,,
3w-outer31003-seed45-scaling,3W,31003,45,SCALING,WELL-00012,,434,0.5869027222539501,0.9749761631699687,0.0,0.15730337078651685,0.14473684210526316,604.0
3w-outer31003-seed45-scaling,3W,31003,45,SCALING,WELL-00013,,319,0.9797537446052298,1.0,0.0,0.9707317073170731,0.967032967032967,219.0
3w-outer31003-seed45-scaling,3W,31003,45,SCALING,WELL-00014,,3723,0.22306738302328158,0.3938234035067717,0.342985842985843,0.00875979714153988,0.008800370541917554,17.0
3w-outer31003-seed45-scaling,3W,31003,45,SCALING,WELL-00019,,34543,0.30599470810209467,0.8249668133163467,0.6960727573377429,0.8363328581610834,0.8434835853233479,19.0
3w-outer31003-seed45-scaling,3W,31003,45,SCALING,WELL-00020,,120,0.0,0.9305555555555556,1.0,1.0,1.0,21.0
3w-outer31003-seed45-scaling,3W,31003,45,SCALING,WELL-00026,,40144,0.24614675020179114,0.5563863815604956,1.0,1.0,1.0,11.666666666666666
3w-outer31003-seed45-scaling,3W,31003,45,SCALING,WELL-00027,,21151,0.2495659722222222,0.9999996556087202,1.0,1.0,1.0,9.0
3w-outer31003-seed45-uniform_diffusion,3W,31003,45,UNIFORM_DIFFUSION,WELL-00004,,2672,1.0,0.0,0.0,nan,,
3w-outer31003-seed45-uniform_diffusion,3W,31003,45,UNIFORM_DIFFUSION,WELL-00012,,434,0.6298732943469786,0.9680066231845412,0.0,0.21348314606741572,0.19736842105263158,476.0
3w-outer31003-seed45-uniform_diffusion,3W,31003,45,UNIFORM_DIFFUSION,WELL-00013,,319,0.9797537446052298,1.0,0.0,0.9707317073170731,0.967032967032967,219.0
3w-outer31003-seed45-uniform_diffusion,3W,31003,45,UNIFORM_DIFFUSION,WELL-00014,,3723,0.22429829815261584,0.3947037879717483,0.342985842985843,0.010142923005993546,0.009263547938860583,17.0
3w-outer31003-seed45-uniform_diffusion,3W,31003,45,UNIFORM_DIFFUSION,WELL-00019,,34543,0.3463148752608384,0.8200225531471457,0.46556428276147166,0.8278243050605845,0.8382553812820875,99.0
3w-outer31003-seed45-uniform_diffusion,3W,31003,45,UNIFORM_DIFFUSION,WELL-00020,,120,0.0,0.9305555555555556,1.0,1.0,1.0,21.0
3w-outer31003-seed45-uniform_diffusion,3W,31003,45,UNIFORM_DIFFUSION,WELL-00026,,40144,0.24107571219252863,0.5661691746713443,1.0,0.9779280882876469,0.984164517053597,11.666666666666666
3w-outer31003-seed45-uniform_diffusion,3W,31003,45,UNIFORM_DIFFUSION,WELL-00027,,21151,0.6658706661354966,0.9999996788345854,0.0,0.9998980528086451,0.9998931452690067,73.0
3w-outer31003-seed46-dcbr,3W,31003,46,DCBR,WELL-00004,,2672,1.0,0.0,0.0,nan,,
3w-outer31003-seed46-dcbr,3W,31003,46,DCBR,WELL-00012,,434,0.4428754813863928,0.5987221584677521,0.0,0.0,0.0,
3w-outer31003-seed46-dcbr,3W,31003,46,DCBR,WELL-00013,,319,0.9830975467599216,1.0,0.0,0.975609756097561,0.9725274725274725,187.0
3w-outer31003-seed46-dcbr,3W,31003,46,DCBR,WELL-00014,,3723,0.14625279642058167,0.39097753781051214,0.3268983268983269,0.0004610419548178884,0.0004631773969430292,625.0
3w-outer31003-seed46-dcbr,3W,31003,46,DCBR,WELL-00019,,34543,0.21123739821636292,0.8090542405572948,1.0,0.9829828937990022,0.9820074419480948,19.0
3w-outer31003-seed46-dcbr,3W,31003,46,DCBR,WELL-00020,,120,0.0,1.0,1.0,1.0,1.0,21.0
3w-outer31003-seed46-dcbr,3W,31003,46,DCBR,WELL-00026,,40144,0.13363437946865356,0.6925094818381247,1.0,1.0,1.0,11.666666666666666
3w-outer31003-seed46-dcbr,3W,31003,46,DCBR,WELL-00027,,21151,0.24957236590160586,0.9999995392344718,1.0,0.9999490264043226,0.9999465726345034,9.0
3w-outer31003-seed46-final_qdiffcl,3W,31003,46,FINAL_QDIFFCL,WELL-00004,,2672,0.4998128041931861,0.0,0.0007485029940119761,nan,,
3w-outer31003-seed46-final_qdiffcl,3W,31003,46,FINAL_QDIFFCL,WELL-00012,,434,0.577842625300773,0.9142547600959178,0.0,0.14606741573033707,0.13157894736842105,636.0
3w-outer31003-seed46-final_qdiffcl,3W,31003,46,FINAL_QDIFFCL,WELL-00013,,319,0.9864532019704433,1.0,0.0,0.9804878048780488,0.978021978021978,155.0
3w-outer31003-seed46-final_qdiffcl,3W,31003,46,FINAL_QDIFFCL,WELL-00014,,3723,0.1942427716214495,0.39739147601435076,0.01866151866151866,0.006454587367450438,0.0018527095877721167,529.0
3w-outer31003-seed46-final_qdiffcl,3W,31003,46,FINAL_QDIFFCL,WELL-00019,,34543,0.21209085642560588,0.8579358005799843,1.0,0.9855666429080542,0.9894493900428618,19.0
3w-outer31003-seed46-final_qdiffcl,3W,31003,46,FINAL_QDIFFCL,WELL-00020,,120,0.0,1.0,1.0,1.0,1.0,21.0
3w-outer31003-seed46-final_qdiffcl,3W,31003,46,FINAL_QDIFFCL,WELL-00026,,40144,0.13363437946865356,0.9168673584198491,1.0,1.0,1.0,11.666666666666666
3w-outer31003-seed46-final_qdiffcl,3W,31003,46,FINAL_QDIFFCL,WELL-00027,,21151,0.6658791910413414,0.9999995448464813,0.0,0.9998980528086451,0.9998931452690067,73.0
3w-outer31003-seed46-frera,3W,31003,46,FRERA,WELL-00004,,2672,0.019809244314013204,0.0,0.9797904191616766,nan,,
3w-outer31003-seed46-frera,3W,31003,46,FRERA,WELL-00012,,434,0.6842542871990299,0.5872489099290064,0.0,0.29213483146067415,0.3026315789473684,332.0
3w-outer31003-seed46-frera,3W,31003,46,FRERA,WELL-00013,,319,0.9797537446052298,1.0,0.0,0.9707317073170731,0.967032967032967,219.0
3w-outer31003-seed46-frera,3W,31003,46,FRERA,WELL-00014,,3723,0.14375219992960225,0.3897679462457466,0.342985842985843,0.004149377593360996,0.0041685965724872626,17.0
3w-outer31003-seed46-frera,3W,31003,46,FRERA,WELL-00019,,34543,0.20432681748297826,0.8555916792279906,1.0,0.9931842480399145,0.9927935565917761,19.0
3w-outer31003-seed46-frera,3W,31003,46,FRERA,WELL-00020,,120,0.0,0.8134920634920635,1.0,1.0,1.0,21.0
3w-outer31003-seed46-frera,3W,31003,46,FRERA,WELL-00026,,40144,0.41167160066828856,0.5258812150150544,1.0,1.0,1.0,11.666666666666666
3w-outer31003-seed46-frera,3W,31003,46,FRERA,WELL-00027,,21151,0.3327631545354745,0.9999993240831233,1.0,1.0,1.0,9.0
3w-outer31003-seed46-jitter,3W,31003,46,JITTER,WELL-00004,,2672,1.0,0.0,0.0,nan,,
3w-outer31003-seed46-jitter,3W,31003,46,JITTER,WELL-00012,,434,0.46599346599346597,0.9619062815885248,0.0,0.02247191011235955,0.0,988.0
3w-outer31003-seed46-jitter,3W,31003,46,JITTER,WELL-00013,,319,0.9830975467599216,1.0,0.0,0.975609756097561,0.9725274725274725,187.0
3w-outer31003-seed46-jitter,3W,31003,46,JITTER,WELL-00014,,3723,0.16653225806451613,0.39054627832503974,0.20270270270270271,0.0009220839096357768,0.0009263547938860583,593.0
