run_id,dataset,outer_seed,model_seed,method,track,evidence_source,macro_f1,auprc,far,fault_recall,early_recall,detection_delay,prediction_path,prediction_sha256,checkpoint_sha256
3w-outer31003-seed44-frera,3W,31003,44,FRERA,TRACK_A_FROZEN_PAPER_FINAL_REFERENCE,FROZEN_PAPER_FINAL_REUSE,0.31278832512549226,0.8529183222231185,0.897280272956924,0.999697074010327,0.9996869797817396,59.266666666666666,outputs\paper_final\3w\outer_31003\model_seed_44\FRERA\predictions.npz,6c00e1d00afbebafb1129e36c6c8f731e01d235e3566356d99ee699058cc908f,cd0e3d6d02cdca9a39faeba0eb446880351a819cf6ac72020b6d3ded8c0d8b75
3w-outer31001-seed42-no_aug,3W,31001,42,NO_AUG,TRACK_A_FROZEN_PAPER_FINAL_REFERENCE,FROZEN_PAPER_FINAL_REUSE,0.2650594897623414,0.8269289989463856,0.5569491343731575,0.990031309605211,0.9893223344383625,172.61904761904762,outputs\paper_final\3w\outer_31001\model_seed_42\NO_AUG\predictions.npz,b061754d1aebce4fe8ab91ab32342b940f9ba5ccc7b8cc9550d8db33c1d6186f,f81acca983367f91db8814df9e4a3ff05375ce30cadad929234c7e113dab1e64
3w-outer31001-seed43-no_aug,3W,31001,43,NO_AUG,TRACK_A_FROZEN_PAPER_FINAL_REFERENCE,FROZEN_PAPER_FINAL_REUSE,0.5600585945446759,0.8384824614337345,0.054358507084025655,0.8623097131752259,0.8674350474134608,652.6190476190476,outputs\paper_final\3w\outer_31001\model_seed_43\NO_AUG\predictions.npz,b7ed35e1aaaba25dbcf94b0898e2906e1aa1a44a7f5f1d4f00900b51d3b897c6,4566122cfe39414b1a22e17e37413396d6ff2184fa935f630424ad7530a69edc
3w-outer31001-seed44-no_aug,3W,31001,44,NO_AUG,TRACK_A_FROZEN_PAPER_FINAL_REFERENCE,FROZEN_PAPER_FINAL_REUSE,0.3462716105030713,0.8103048066168884,0.40409319111682834,0.9734768057005074,0.9715904710508056,582.5238095238095,outputs\paper_final\3w\outer_31001\model_seed_44\NO_AUG\predictions.npz,924abfe954e1775f5ad81e2404c731888d89e76112ac6d0ad35d383758655002,08682e6c79f350b252253112407f7b1e17ae38b86bf667b000f3ccaf123fb354
3w-outer31002-seed42-no_aug,3W,31002,42,NO_AUG,TRACK_A_FROZEN_PAPER_FINAL_REFERENCE,FROZEN_PAPER_FINAL_REUSE,0.19726798919533398,0.6690292004053657,0.9831607198900468,0.8451044083526682,0.8284510227155926,2895.090909090909,outputs\paper_final\3w\outer_31002\model_seed_42\NO_AUG\predictions.npz,9705180bb95ed6f3521a7bb4d725276e4566c74943c9d9def39ddcb3585961ad,c11bacf27946151b0b8eab2788e475bd964a5eb157e724bcb9221a1a86b28544
3w-outer31002-seed43-no_aug,3W,31002,43,NO_AUG,TRACK_A_FROZEN_PAPER_FINAL_REFERENCE,FROZEN_PAPER_FINAL_REUSE,0.10913320223545936,0.6502141670717518,0.8721578303734727,0.6834338747099769,0.6986329530270325,40.333333333333336,outputs\paper_final\3w\outer_31002\model_seed_43\NO_AUG\predictions.npz,ba23f865803ce49ce97d0d8e1a292798de1ff655a5203dd877400f519e2bfda5,14dd099168623bf3f28d8ea8382a5116ed2790747d49f1f3eecd8b021a962dd8
3w-outer31002-seed44-no_aug,3W,31002,44,NO_AUG,TRACK_A_FROZEN_PAPER_FINAL_REFERENCE,FROZEN_PAPER_FINAL_REUSE,0.20378672238024761,0.6382054356598224,0.7920305617782972,0.7667749419953597,0.7417000719498407,4861.2,outputs\paper_final\3w\outer_31002\model_seed_44\NO_AUG\predictions.npz,7a4b346db07d43efd15f3f897a392186d94ffe8a4cd9889b091320b9c24a1f40,d810829484f0b1f736eeab592d84489d9284aa53cffd8de8d4c66126bef4321c
3w-outer31003-seed42-no_aug,3W,31003,42,NO_AUG,TRACK_A_FROZEN_PAPER_FINAL_REFERENCE,FROZEN_PAPER_FINAL_REUSE,0.34410814012978624,0.854251548387374,0.8968209704406024,0.9884337349397591,0.9881906008565371,68.07142857142857,outputs\paper_final\3w\outer_31003\model_seed_42\NO_AUG\predictions.npz,987be9d360351af6756f68649db6902bfd657d02f3bcaf127f7fdaffa28ea853,d4be6573f20ebd7d09bdf21160ffc41f848fc0f3e401325abd5ccb6b009e0189
3w-outer31003-seed43-no_aug,3W,31003,43,NO_AUG,TRACK_A_FROZEN_PAPER_FINAL_REFERENCE,FROZEN_PAPER_FINAL_REUSE,0.3051201233782369,0.8518036735934226,0.4253469374364358,0.5763580034423408,0.568487400936215,209.4,outputs\paper_final\3w\outer_31003\model_seed_43\NO_AUG\predictions.npz,b8642dcc0b186f2242ad57dbeffcbae4b5324a833c1fd1e09b74d722fcb16f06,389c16e453ad3d1739a7e3862ab152b6d07922ffbc6a621470facde92939aa61
3w-outer31003-seed44-no_aug,3W,31003,44,NO_AUG,TRACK_A_FROZEN_PAPER_FINAL_REFERENCE,FROZEN_PAPER_FINAL_REUSE,0.23538825732947974,0.873677634302743,0.8452806666447951,0.9331084337349398,0.9361865600500833,70.18181818181819,outputs\paper_final\3w\outer_31003\model_seed_44\NO_AUG\predictions.npz,466c96c0d2109799e2ec12a58c1a09313edbb7b583fdad1f76497f9315f8b3a2,7dedd7c07cde045a5342eba27ddf20c48dcd097eb0c9b4079c531c7fe8ce56ce
3w-outer31001-seed42-softclt,3W,31001,42,SoftCLT,TRACK_A_MECHANISM_ADAPTATION,NEW_POSTHOC_TRAINING,0.23823193696485817,0.8243609271793598,0.6282360508120276,0.9955734696080901,0.9952586539202837,175.66666666666666,outputs\posthoc_recent_baselines\benchmark\3w\outer_31001\seed_42\SoftCLT\predictions.npz,c526f83341a3d034cefe4808483073922807a1bfd7c7da61ed4c3278a71cabee,92e7c5a55a4ac3aa3caf86ed7fa6dc95873fa86332217ae9cef59d5a122013e9
3w-outer31001-seed43-softclt,3W,31001,43,SoftCLT,TRACK_A_MECHANISM_ADAPTATION,NEW_POSTHOC_TRAINING,0.2546025428318273,0.7056747859759096,0.5437280020010362,0.9767157303775147,0.9776038855909336,215.28571428571428,outputs\posthoc_recent_baselines\benchmark\3w\outer_31001\seed_43\SoftCLT\predictions.npz,51bb6ee9d1f0acc3755626ea1756bfbf01ea3f2d7030a3ccd07a192f0fa6df63,ac686de5db143bdf511ae65ad94501d21411ac8efbed4a7423689079f85e8957
3w-outer31001-seed44-softclt,3W,31001,44,SoftCLT,TRACK_A_MECHANISM_ADAPTATION,NEW_POSTHOC_TRAINING,0.45305065533473343,0.7528051904133963,0.05495703131979061,0.8421204160218807,0.864543982730707,535.0,outputs\posthoc_recent_baselines\benchmark\3w\outer_31001\seed_44\SoftCLT\predictions.npz,191c148a6774eb8c55910b795a4aa723df649f4e5f58880cd77e4e05659980bd,3d9a25a98b461e4ace19fdad4165c6206c6b6069010e590d0b3cfcfa6214a48c
3w-outer31002-seed42-softclt,3W,31002,42,SoftCLT,TRACK_A_MECHANISM_ADAPTATION,NEW_POSTHOC_TRAINING,0.24007201193720085,0.6872606178707996,0.926723158339015,0.9939675174013921,0.9935245143385754,181.66666666666666,outputs\posthoc_recent_baselines\benchmark\3w\outer_31002\seed_42\SoftCLT\predictions.npz,b43e9ee9528395a449a3c5d30c794d7bc408aa1eb21bb3127732ae2099929846,947a3a6bae491b398bf5bbd54a1d1d510e1b105a8fa72fdf65f1905411c240c9
3w-outer31002-seed43-softclt,3W,31002,43,SoftCLT,TRACK_A_MECHANISM_ADAPTATION,NEW_POSTHOC_TRAINING,0.4853164814954304,0.9200337528755889,0.3342207504085365,0.997030162412993,0.996710864425943,59.0,outputs\posthoc_recent_baselines\benchmark\3w\outer_31002\seed_43\SoftCLT\predictions.npz,aba3e0de9c9ab622235986c71758928f72fecf0d26de77d520a995a2099570b8,75f8739fcae5026e26fab7e447abcaf98b16cc459cbc8d38b1f0f92afd9ea1f9
3w-outer31002-seed44-softclt,3W,31002,44,SoftCLT,TRACK_A_MECHANISM_ADAPTATION,NEW_POSTHOC_TRAINING,0.2559576371231106,0.616872838413851,0.9996212244191206,1.0,1.0,13.666666666666666,outputs\posthoc_recent_baselines\benchmark\3w\outer_31002\seed_44\SoftCLT\predictions.npz,033e1cca16f6d171138b102bd59c724fe7cb1c65dd696ed3df72e3141fc13357,3e20e109fc8dc913a98b873f65792d55159a9b2fa43c4ba2b3024440bcbc33ee
