audit,varied_seed,macro_f1,macro_recall,binary_auprc,multiclass_auprc,far,early_recall,mean_detection_delay_seconds,class_0_recall,class_0_f1,class_2_recall,class_2_f1,class_8_recall,class_8_f1,class_9_recall,class_9_f1,uniform_pnormal_normal_mean,uniform_pnormal_normal_q0.05,uniform_pnormal_normal_q0.25,uniform_pnormal_normal_q0.5,uniform_pnormal_normal_q0.75,uniform_pnormal_normal_q0.95,uniform_pnormal_fault_mean,uniform_pnormal_fault_q0.05,uniform_pnormal_fault_q0.25,uniform_pnormal_fault_q0.5,uniform_pnormal_fault_q0.75,uniform_pnormal_fault_q0.95,r1_pnormal_normal_mean,r1_pnormal_normal_q0.05,r1_pnormal_normal_q0.25,r1_pnormal_normal_q0.5,r1_pnormal_normal_q0.75,r1_pnormal_normal_q0.95,r1_pnormal_fault_mean,r1_pnormal_fault_q0.05,r1_pnormal_fault_q0.25,r1_pnormal_fault_q0.5,r1_pnormal_fault_q0.75,r1_pnormal_fault_q0.95
A_DIFFUSION,42,0.024474989104221245,0.0240713615402387,0.00479922930563037,0.007848371557820033,-0.09427655835429516,-0.005176391155122917,-49.454545454545496,0.09427655835429516,0.06774307330571694,0.0,-0.001303529184570107,0.0020088878066597537,0.030175099502982805,0.0,0.0012853127927552836,0.4662027842495047,0.051507238298654556,0.13562656939029694,0.5404983162879944,0.7759096026420593,0.7779046297073364,0.20299902443738527,0.006627538241446018,0.010925788432359695,0.1386619582772255,0.34792402386665344,0.6417900770902634,0.45093456753573574,0.057295460253953934,0.1391134113073349,0.5109918117523193,0.7424084544181824,0.7450500726699829,0.19875431393923798,0.008471810724586248,0.013238898478448391,0.13775108009576797,0.33519022166728973,0.6007148772478104
A_DIFFUSION,43,0.018363709722186428,0.017310291581672688,-0.003981069955846905,-0.019398956109835497,-0.08611005823369289,-0.012350194114668311,-30.545454545454504,0.08611005823369289,0.05936110831856878,0.0,-0.0027724606827494447,-0.015949351677116974,0.018736542573864923,-0.0009195402298850571,-0.00187035132093861,0.4872437479454034,0.05339260771870613,0.14478138089179993,0.4797624349594116,0.8198670744895935,0.8221458196640015,0.18623348707898704,0.005239652469754219,0.008544883225113153,0.12705492228269577,0.3114459067583084,0.5879516750574112,0.48533158499215295,0.05813094973564148,0.18534649908542633,0.5501737594604492,0.777289092540741,0.779554545879364,0.2122277788535346,0.0055679065408185124,0.009127895580604672,0.13463211059570312,0.37234223634004593,0.7276541739702225
A_DIFFUSION,44,-0.006512772108194287,0.010175339658451521,-0.02808375500986726,0.03444174188739102,0.05520140587850181,0.04152365948348613,-541.090909090909,-0.05520140587850175,-0.02165263040935017,0.0,0.028631833360323156,0.09682230474219278,-0.04359096854321609,-0.0009195402298850571,0.010560677159466052,0.46884129610085756,0.03863324224948883,0.17102625966072083,0.5169490575790405,0.7937605381011963,0.8129744529724121,0.18529132240303997,0.0015185166557785124,0.00396002281922847,0.06716880202293396,0.32723169028759,0.654783770442009,0.42205329266792085,0.06646733731031418,0.14157521724700928,0.48448166251182556,0.6842626929283142,0.6929835677146912,0.20128338793560904,0.013321696082130075,0.020077752880752087,0.15249217301607132,0.33527006208896637,0.5615925192832947
B_ENCODER,42,0.024474989104221245,0.0240713615402387,0.00479922930563037,0.007848371557820033,-0.09427655835429516,-0.005176391155122917,-49.454545454545496,0.09427655835429516,0.06774307330571694,0.0,-0.001303529184570107,0.0020088878066597537,0.030175099502982805,0.0,0.0012853127927552836,0.4662027842495047,0.051507238298654556,0.13562656939029694,0.5404983162879944,0.7759096026420593,0.7779046297073364,0.20299902443738527,0.006627538241446018,0.010925788432359695,0.1386619582772255,0.34792402386665344,0.6417900770902634,0.45093456753573574,0.057295460253953934,0.1391134113073349,0.5109918117523193,0.7424084544181824,0.7450500726699829,0.19875431393923798,0.008471810724586248,0.013238898478448391,0.13775108009576797,0.33519022166728973,0.6007148772478104
B_ENCODER,43,-0.021556318658399132,0.037669469067435846,0.01207078373247672,-0.01582279710304013,0.017814685917094508,0.019130141225454422,-6.095238095238074,-0.017814685917094564,-0.005697705903561223,-0.13513513513513514,-0.14245554417007222,0.0006391915748463761,-0.002857170909339901,0.30298850574712644,0.06478514634937696,0.38891000109413576,0.05632750689983368,0.16402669250965118,0.4021013677120209,0.6207906007766724,0.624763548374176,0.12454861509366662,0.044021920301020145,0.047567165456712246,0.06337340176105499,0.15560085698962212,0.40113307535648346,0.39075015988202827,0.06372426450252533,0.17835615575313568,0.3913915157318115,0.6203867793083191,0.6246124505996704,0.12208839467425066,0.0367541890591383,0.044139135628938675,0.06206786073744297,0.16429710015654564,0.39137180894613266
B_ENCODER,44,0.010462930263065384,0.00772508492020163,-0.005569414419202778,0.026610434321364673,-0.034664553254539765,-0.0069206099139143,-589.9229249011858,0.034664553254539876,0.019369196717522685,-0.001329198050509517,0.01171130624823119,-0.0024350155232240045,0.01074969583949903,0.0,2.1522247008676915e-05,0.45017340214189366,0.09402371197938919,0.33174237608909607,0.5423086881637573,0.5716383457183838,0.5736073851585388,0.11587571287302444,0.0036548073403537273,0.0064655650639906526,0.013589264824986458,0.09479358978569508,0.5656542778015137,0.46521500372214664,0.10502475500106812,0.3151799440383911,0.5671493411064148,0.5983614921569824,0.6040042042732239,0.12111146878429191,0.00497631321195513,0.008969106012955308,0.01612622570246458,0.10303659178316593,0.5746588110923767
C_PROBE,42,0.024474989104221245,0.0240713615402387,0.00479922930563037,0.007848371557820033,-0.09427655835429516,-0.005176391155122917,-49.454545454545496,0.09427655835429516,0.06774307330571694,0.0,-0.001303529184570107,0.0020088878066597537,0.030175099502982805,0.0,0.0012853127927552836,0.4662027842495047,0.051507238298654556,0.13562656939029694,0.5404983162879944,0.7759096026420593,0.7779046297073364,0.20299902443738527,0.006627538241446018,0.010925788432359695,0.1386619582772255,0.34792402386665344,0.6417900770902634,0.45093456753573574,0.057295460253953934,0.1391134113073349,0.5109918117523193,0.7424084544181824,0.7450500726699829,0.19875431393923798,0.008471810724586248,0.013238898478448391,0.13775108009576797,0.33519022166728973,0.6007148772478104
C_PROBE,43,0.032362090745081895,0.028911829704585668,0.00041244709302978855,0.024590551727329713,-0.18393577064884054,-0.05176391155122939,849.4545454545455,0.18393577064884042,0.11459361116208577,0.0004430660168364686,-0.00655938053912325,-0.06827174773239186,0.022945704639314335,-0.0004597701149425277,-0.0015315722819493408,0.27195950375285743,0.1319289654493332,0.17863082885742188,0.2653215825557709,0.3712289333343506,0.3724757432937622,0.16482725305854315,0.052923139184713364,0.06609620153903961,0.1812467724084854,0.229322649538517,0.3184945657849312,0.45766069247090796,0.07083205878734589,0.15875843167304993,0.47757309675216675,0.7441922426223755,0.7479422092437744,0.19750514058478272,0.00686143443454057,0.011093484703451395,0.13901346921920776,0.32855402678251266,0.6127209514379501
C_PROBE,44,0.024910111590719763,0.023744449473424745,0.004988962812173425,0.004395992779212543,-0.11515798904241753,-0.029707984020705513,642.909090909091,0.11515798904241759,0.07615105223871954,0.0,-0.0022673918042342422,-0.020180191148718607,0.023908471240969953,0.0,0.001848314687423705,0.41129095109430186,0.07374565303325653,0.14958755671977997,0.4233424961566925,0.6739904880523682,0.6767650246620178,0.1941774456136533,0.016071399208158255,0.023792557884007692,0.16350946575403214,0.32059044390916824,0.5223298370838165,0.45097113528293653,0.06857292354106903,0.15236668288707733,0.4574506878852844,0.7423447966575623,0.7453859448432922,0.20258344528525565,0.011110438965260983,0.01711676735430956,0.1504209265112877,0.3431561589241028,0.5815358757972717
